FID,Field1,x,y,WPreyD,Rgd,Alt,LargeLS,Small_LS,LS_Biomass,Village_LC
19885,35962,8667500,3819110,0.0400000,21.5639000,4830.0000000,0.0000000,0.0000000,0.0000000,98131296.0000000
19886,35963,8668000,3819110,0.0400000,20.5912991,4913.0000000,0.0000000,0.0000000,0.0000000,98821696.0000000
19887,35964,8668500,3819110,0.0400000,29.1548004,5015.0000000,0.0000000,0.0000000,0.0000000,98868304.0000000
19888,35965,8669000,3819110,0.0400000,20.8806000,5192.0000000,0.0000000,0.0000000,0.0000000,99772896.0000000
19889,35966,8669500,3819110,0.0400000,38.7813988,5369.0000000,0.0000000,0.0000000,0.0000000,100791000.0000000
19890,35978,8675500,3819110,0.0400000,17.8605995,5480.0000000,0.0000000,0.0000000,0.0000000,112979000.0000000
19891,35979,8676000,3819110,0.0400000,65.0922012,5288.0000000,0.0000000,0.0000000,0.0000000,113621000.0000000
19892,35980,8676500,3819110,0.0400000,58.6856003,5179.0000000,0.0000000,0.0000000,0.0000000,114606000.0000000
19893,35981,8677000,3819110,0.0400000,41.5452003,5108.0000000,0.0000000,0.0000000,0.0000000,115379000.0000000
19894,35982,8677500,3819110,0.0400000,92.5040970,5187.0000000,0.0000000,0.0000000,0.0000000,116339000.0000000
19895,35983,8678000,3819110,0.0400000,45.0222015,5181.0000000,0.0000000,0.0000000,0.0000000,117321000.0000000
19896,35984,8678500,3819110,0.0400000,19.6214008,5143.0000000,0.0000000,0.0000000,0.0000000,118417000.0000000
19897,35985,8679000,3819110,0.0400000,49.4065018,5323.0000000,0.0000000,0.0000000,0.0000000,119469000.0000000
19898,35991,8682000,3819110,0.0400000,64.4049988,5413.0000000,0.0000000,0.0000000,0.0000000,126528000.0000000
19899,35992,8682500,3819110,0.0400000,37.8418007,5305.0000000,0.0000000,0.0000000,0.0000000,127478000.0000000
19900,35993,8683000,3819110,0.0400000,29.8831005,5280.0000000,0.0000000,0.0000000,0.0000000,128514000.0000000
19901,35994,8683500,3819110,0.0400000,26.1725006,5172.0000000,0.0000000,0.0000000,0.0000000,129590000.0000000
19902,35995,8684000,3819110,0.0400000,16.3400993,5105.0000000,0.0000000,0.0000000,0.0000000,130672000.0000000
19903,35996,8684500,3819110,0.0400000,35.3129005,5112.0000000,0.0000000,0.0000000,0.0000000,131452000.0000000
19904,35997,8685000,3819110,0.0400000,19.2353992,5326.0000000,0.0000000,0.0000000,0.0000000,132588000.0000000
19905,36107,8634500,3819610,0.0112426,19.0788002,4710.0000000,0.0000000,0.0000000,0.0000000,142958000.0000000
19906,36108,8635000,3819610,0.0124590,22.0226994,4672.0000000,0.0000000,0.0000000,0.0000000,141710000.0000000
19907,36109,8635500,3819610,0.0135204,24.9599991,4791.0000000,0.0000000,0.0000000,0.0000000,140376992.0000000
19908,36110,8636000,3819610,0.0147143,36.3456001,4813.0000000,0.0000000,0.0000000,0.0000000,138708992.0000000
19909,36111,8636500,3819610,0.0159459,76.9219971,4945.0000000,0.0000000,0.0000000,0.0000000,137324000.0000000
19910,36112,8637000,3819610,0.0172103,68.4470978,5038.0000000,0.0000000,0.0000000,0.0000000,136006000.0000000
19911,36113,8637500,3819610,0.0186066,69.8927994,5114.0000000,0.0000000,0.0000000,0.0000000,134328992.0000000
19912,36114,8638000,3819610,0.0199213,47.7807999,5171.0000000,0.0000000,0.0000000,0.0000000,132806000.0000000
19913,36115,8638500,3819610,0.0213359,35.1851997,5040.0000000,0.0000000,0.0000000,0.0000000,131363000.0000000
19914,36116,8639000,3819610,0.0227778,25.7098999,4962.0000000,0.0000000,0.0000000,0.0000000,130236000.0000000
19915,36117,8639500,3819610,0.0241877,22.5832005,5140.0000000,0.0000000,0.0000000,0.0000000,129279000.0000000
19916,36118,8640000,3819610,0.0256338,20.2978001,5192.0000000,0.0000000,0.0000000,0.0000000,128473000.0000000
19917,36119,8640500,3819610,0.0270690,35.0285988,5296.0000000,0.0000000,0.0000000,0.0000000,127638000.0000000
19918,36120,8641000,3819610,0.0285473,72.8217010,5404.0000000,0.0000000,0.0000000,0.0000000,126864000.0000000
19919,36121,8641500,3819610,0.0300332,29.6310997,5420.0000000,0.0000000,0.0000000,0.0000000,126059000.0000000
19920,36122,8642000,3819610,0.0315842,30.7733994,5444.0000000,0.0000000,0.0000000,0.0000000,125720000.0000000
19921,36127,8644500,3819610,0.0375649,29.9666004,5423.0000000,0.0000000,0.0000000,0.0000000,120060000.0000000
19922,36128,8645000,3819610,0.0383548,53.1225014,5316.0000000,0.0000000,0.0000000,0.0000000,120208000.0000000
19923,36129,8645500,3819610,0.0390354,29.8160992,5097.0000000,0.0000000,0.0000000,0.0000000,120767000.0000000
19924,36130,8646000,3819610,0.0396154,6.1644101,5030.0000000,0.0000000,0.0000000,0.0000000,120734000.0000000
19925,36131,8646500,3819610,0.0400000,19.6977005,5001.0000000,0.0000000,0.0000000,0.0000000,118976000.0000000
19926,36132,8647000,3819610,0.0400000,51.5946007,5009.0000000,0.0000000,0.0000000,0.0000000,116978000.0000000
19927,36133,8647500,3819610,0.0400000,18.6548004,4931.0000000,0.0000000,0.0000000,0.0000000,114787000.0000000
19928,36134,8648000,3819610,0.0400000,27.4955006,4882.0000000,0.0000000,0.0000000,0.0000000,112649000.0000000
19929,36135,8648500,3819610,0.0400000,32.9090004,4799.0000000,0.0000000,0.0000000,0.0000000,110865000.0000000
19930,36136,8649000,3819610,0.0400000,24.7992001,4678.0000000,0.0000000,0.0000000,0.0000000,109638000.0000000
19931,36137,8649500,3819610,0.0400000,14.8997002,4715.0000000,0.0000000,0.0000000,0.0000000,108662000.0000000
19932,36138,8650000,3819610,0.0400000,30.9676991,4808.0000000,0.0000000,0.0000000,0.0000000,107768000.0000000
19933,36139,8650500,3819610,0.0400000,74.5520020,5104.0000000,0.0000000,0.0000000,0.0000000,107082000.0000000
19934,36140,8651000,3819610,0.0400000,52.1632004,5243.0000000,0.0000000,0.0000000,0.0000000,106644000.0000000
19935,36142,8652000,3819610,0.0400000,21.4708996,5373.0000000,0.0000000,0.0000000,0.0000000,105969000.0000000
19936,36143,8652500,3819610,0.0400000,17.5783997,5400.0000000,0.0000000,0.0000000,0.0000000,105435000.0000000
19937,36150,8656000,3819610,0.0400000,37.1887016,5454.0000000,0.0000000,0.0000000,0.0000000,107385000.0000000
19938,36151,8656500,3819610,0.0400000,43.8064003,5363.0000000,0.0000000,0.0000000,0.0000000,108312000.0000000
19939,36152,8657000,3819610,0.0400000,31.2250004,5263.0000000,0.0000000,0.0000000,0.0000000,109229000.0000000
19940,36153,8657500,3819610,0.0400000,16.4620991,5278.0000000,0.0000000,0.0000000,0.0000000,110113000.0000000
19941,36154,8658000,3819610,0.0400000,25.3574009,5255.0000000,0.0000000,0.0000000,0.0000000,110500000.0000000
19942,36155,8658500,3819610,0.0400000,31.2089996,5145.0000000,0.0000000,0.0000000,0.0000000,111069000.0000000
19943,36156,8659000,3819610,0.0400000,30.4137993,5066.0000000,0.0000000,0.0000000,0.0000000,111908000.0000000
19944,36157,8659500,3819610,0.0400000,49.6487999,5027.0000000,0.0000000,0.0000000,0.0000000,112730000.0000000
19945,36158,8660000,3819610,0.0400000,36.3180008,5139.0000000,0.0000000,0.0000000,0.0000000,113425000.0000000
19946,36159,8660500,3819610,0.0400000,40.9145012,5271.0000000,0.0000000,0.0000000,0.0000000,114468000.0000000
19947,36163,8662500,3819610,0.0400000,39.3954010,5414.0000000,0.0000000,0.0000000,0.0000000,110043000.0000000
19948,36164,8663000,3819610,0.0400000,76.4590988,5180.0000000,0.0000000,0.0000000,0.0000000,108458000.0000000
19949,36165,8663500,3819610,0.0400000,33.5857010,4951.0000000,0.0000000,0.0000000,0.0000000,107132000.0000000
19950,36166,8664000,3819610,0.0400000,13.0383997,4915.0000000,0.0000000,0.0000000,0.0000000,106108000.0000000
19951,36167,8664500,3819610,0.0400000,11.7897997,4863.0000000,0.0000000,0.0000000,0.0000000,105081000.0000000
19952,36168,8665000,3819610,0.0400000,33.2265015,4891.0000000,0.0000000,0.0000000,0.0000000,104137000.0000000
19953,36169,8665500,3819610,0.0400000,63.0396996,5092.0000000,0.0000000,0.0000000,0.0000000,103224000.0000000
19954,36170,8666000,3819610,0.0400000,28.9137001,5294.0000000,0.0000000,0.0000000,0.0000000,102222000.0000000
19955,36171,8666500,3819610,0.0400000,55.0000000,5297.0000000,0.0000000,0.0000000,0.0000000,101190000.0000000
19956,36172,8667000,3819610,0.0400000,62.7454987,5014.0000000,0.0000000,0.0000000,0.0000000,100465000.0000000
19957,36173,8667500,3819610,0.0400000,25.4557991,4819.0000000,0.0000000,0.0000000,0.0000000,100559000.0000000
19958,36174,8668000,3819610,0.0400000,34.8424988,4939.0000000,0.0000000,0.0000000,0.0000000,101292000.0000000
19959,36175,8668500,3819610,0.0400000,49.0306015,5150.0000000,0.0000000,0.0000000,0.0000000,101411000.0000000
19960,36176,8669000,3819610,0.0400000,53.2915993,5330.0000000,0.0000000,0.0000000,0.0000000,102397000.0000000
19961,36191,8676500,3819610,0.0400000,38.3013992,5443.0000000,0.0000000,0.0000000,0.0000000,117284000.0000000
19962,36192,8677000,3819610,0.0400000,56.3559990,5304.0000000,0.0000000,0.0000000,0.0000000,117995000.0000000
19963,36193,8677500,3819610,0.0400000,65.1766968,5114.0000000,0.0000000,0.0000000,0.0000000,118905000.0000000
19964,36194,8678000,3819610,0.0400000,24.1660995,5006.0000000,0.0000000,0.0000000,0.0000000,119876000.0000000
19965,36195,8678500,3819610,0.0400000,23.4521008,5177.0000000,0.0000000,0.0000000,0.0000000,120968000.0000000
19966,36196,8679000,3819610,0.0400000,36.1525002,5327.0000000,0.0000000,0.0000000,0.0000000,122110000.0000000
19967,36202,8682000,3819610,0.0400000,60.5723000,5445.0000000,0.0000000,0.0000000,0.0000000,129284000.0000000
19968,36203,8682500,3819610,0.0400000,38.3405991,5303.0000000,0.0000000,0.0000000,0.0000000,130162000.0000000
19969,36204,8683000,3819610,0.0400000,40.7430992,5301.0000000,0.0000000,0.0000000,0.0000000,131161000.0000000
19970,36205,8683500,3819610,0.0400000,39.0000000,5232.0000000,0.0000000,0.0000000,0.0000000,132205000.0000000
19971,36206,8684000,3819610,0.0400000,28.3019009,5095.0000000,0.0000000,0.0000000,0.0000000,133236000.0000000
19972,36320,8635500,3820110,0.0142857,26.8887005,4828.0000000,0.0000000,0.0000000,0.0000000,142103008.0000000
19973,36321,8636000,3820110,0.0155385,20.1245995,4787.0000000,0.0000000,0.0000000,0.0000000,140735008.0000000
19974,36322,8636500,3820110,0.0169565,6.7082000,4790.0000000,0.0000000,0.0000000,0.0000000,139454000.0000000
19975,36323,8637000,3820110,0.0183182,7.8102498,4836.0000000,0.0000000,0.0000000,0.0000000,137828000.0000000
19976,36324,8637500,3820110,0.0196522,6.8556499,4870.0000000,0.0000000,0.0000000,0.0000000,136346000.0000000
19977,36325,8638000,3820110,0.0210460,19.9249001,4890.0000000,0.0000000,0.0000000,0.0000000,134890000.0000000
19978,36326,8638500,3820110,0.0224597,20.4449997,4938.0000000,0.0000000,0.0000000,0.0000000,133758000.0000000
19979,36327,8639000,3820110,0.0238281,26.1151009,5050.0000000,0.0000000,0.0000000,0.0000000,132751000.0000000
19980,36328,8639500,3820110,0.0252273,25.1793995,5118.0000000,0.0000000,0.0000000,0.0000000,131852000.0000000
19981,36329,8640000,3820110,0.0266667,29.0172005,5212.0000000,0.0000000,0.0000000,0.0000000,131079000.0000000
19982,36330,8640500,3820110,0.0281295,36.8375015,5231.0000000,0.0000000,0.0000000,0.0000000,130269000.0000000
19983,36331,8641000,3820110,0.0295789,12.3692999,5331.0000000,0.0000000,0.0000000,0.0000000,129542000.0000000
19984,36332,8641500,3820110,0.0311034,16.5226994,5377.0000000,0.0000000,0.0000000,0.0000000,128769000.0000000
19985,36333,8642000,3820110,0.0326013,54.6259995,5492.0000000,0.0000000,0.0000000,0.0000000,128451000.0000000
19986,36338,8644500,3820110,0.0383548,16.9115009,5464.0000000,0.0000000,0.0000000,0.0000000,122809000.0000000
19987,36339,8645000,3820110,0.0390354,37.2559013,5351.0000000,0.0000000,0.0000000,0.0000000,122884000.0000000
19988,36340,8645500,3820110,0.0396154,39.3446007,5308.0000000,0.0000000,0.0000000,0.0000000,123379000.0000000
19989,36341,8646000,3820110,0.0399048,84.8174973,5158.0000000,0.0000000,0.0000000,0.0000000,122424000.0000000
19990,36342,8646500,3820110,0.0400000,21.9088993,5050.0000000,0.0000000,0.0000000,0.0000000,120522000.0000000
19991,36343,8647000,3820110,0.0400000,20.5426006,4916.0000000,0.0000000,0.0000000,0.0000000,118273000.0000000
19992,36344,8647500,3820110,0.0400000,15.0333004,4857.0000000,0.0000000,0.0000000,0.0000000,116115000.0000000
19993,36345,8648000,3820110,0.0400000,23.5797005,4824.0000000,0.0000000,0.0000000,0.0000000,114301000.0000000
19994,36346,8648500,3820110,0.0400000,44.0340996,4841.0000000,0.0000000,0.0000000,0.0000000,113022000.0000000
19995,36347,8649000,3820110,0.0400000,36.6059990,4928.0000000,0.0000000,0.0000000,0.0000000,112032000.0000000
19996,36348,8649500,3820110,0.0400000,35.1994019,4845.0000000,0.0000000,0.0000000,0.0000000,111053000.0000000
19997,36349,8650000,3820110,0.0400000,42.9766998,4841.0000000,0.0000000,0.0000000,0.0000000,110187000.0000000
19998,36350,8650500,3820110,0.0400000,60.4649010,5013.0000000,0.0000000,0.0000000,0.0000000,109643000.0000000
19999,36351,8651000,3820110,0.0400000,48.0625000,5217.0000000,0.0000000,0.0000000,0.0000000,109302000.0000000
20000,36352,8651500,3820110,0.0400000,83.7377014,5459.0000000,0.0000000,0.0000000,0.0000000,109060000.0000000
20001,36353,8652000,3820110,0.0400000,17.7763996,5334.0000000,0.0000000,0.0000000,0.0000000,108657000.0000000
20002,36354,8652500,3820110,0.0400000,37.7756996,5351.0000000,0.0000000,0.0000000,0.0000000,108159000.0000000
20003,36360,8655500,3820110,0.0400000,20.5182991,5411.0000000,0.0000000,0.0000000,0.0000000,108975000.0000000
20004,36361,8656000,3820110,0.0400000,29.7320995,5298.0000000,0.0000000,0.0000000,0.0000000,110071000.0000000
20005,36362,8656500,3820110,0.0400000,25.3969002,5310.0000000,0.0000000,0.0000000,0.0000000,110986000.0000000
20006,36363,8657000,3820110,0.0400000,9.1104298,5242.0000000,0.0000000,0.0000000,0.0000000,111872000.0000000
20007,36364,8657500,3820110,0.0400000,24.1660995,5242.0000000,0.0000000,0.0000000,0.0000000,112746000.0000000
20008,36365,8658000,3820110,0.0400000,26.4386005,5080.0000000,0.0000000,0.0000000,0.0000000,113094000.0000000
20009,36366,8658500,3820110,0.0400000,22.2486000,5020.0000000,0.0000000,0.0000000,0.0000000,113612000.0000000
20010,36367,8659000,3820110,0.0400000,37.3630981,5058.0000000,0.0000000,0.0000000,0.0000000,114438000.0000000
20011,36368,8659500,3820110,0.0400000,29.3428001,5221.0000000,0.0000000,0.0000000,0.0000000,115292000.0000000
20012,36369,8660000,3820110,0.0400000,54.6259995,5331.0000000,0.0000000,0.0000000,0.0000000,116046000.0000000
20013,36370,8660500,3820110,0.0400000,52.8960991,5425.0000000,0.0000000,0.0000000,0.0000000,117135000.0000000
20014,36374,8662500,3820110,0.0400000,71.8191986,5295.0000000,0.0000000,0.0000000,0.0000000,112179000.0000000
20015,36375,8663000,3820110,0.0400000,19.2353992,5072.0000000,0.0000000,0.0000000,0.0000000,110698000.0000000
20016,36376,8663500,3820110,0.0400000,84.7703018,5149.0000000,0.0000000,0.0000000,0.0000000,109644000.0000000
20017,36377,8664000,3820110,0.0400000,56.8067017,5069.0000000,0.0000000,0.0000000,0.0000000,108604000.0000000
20018,36378,8664500,3820110,0.0400000,68.8984985,4915.0000000,0.0000000,0.0000000,0.0000000,107527000.0000000
20019,36379,8665000,3820110,0.0400000,13.3416996,4856.0000000,0.0000000,0.0000000,0.0000000,106583000.0000000
20020,36380,8665500,3820110,0.0400000,23.8955994,4887.0000000,0.0000000,0.0000000,0.0000000,105723000.0000000
20021,36381,8666000,3820110,0.0400000,66.4153976,5000.0000000,0.0000000,0.0000000,0.0000000,104816000.0000000
20022,36382,8666500,3820110,0.0400000,64.2806015,5109.0000000,0.0000000,0.0000000,0.0000000,103790000.0000000
20023,36383,8667000,3820110,0.0400000,27.2947006,4899.0000000,0.0000000,0.0000000,0.0000000,102953000.0000000
20024,36384,8667500,3820110,0.0400000,13.3790998,4799.0000000,0.0000000,0.0000000,0.0000000,102977000.0000000
20025,36385,8668000,3820110,0.0400000,25.5146999,4987.0000000,0.0000000,0.0000000,0.0000000,103779000.0000000
20026,36386,8668500,3820110,0.0400000,47.3074989,5182.0000000,0.0000000,0.0000000,0.0000000,103992000.0000000
20027,36387,8669000,3820110,0.0400000,31.7017002,5392.0000000,0.0000000,0.0000000,0.0000000,105034000.0000000
20028,36391,8671000,3820110,0.0400000,25.8843994,5393.0000000,0.0000000,0.0000000,0.0000000,109757000.0000000
20029,36395,8673000,3820110,0.0400000,34.7994003,5467.0000000,0.0000000,0.0000000,0.0000000,114427000.0000000
20030,36403,8677000,3820110,0.0400000,39.3191986,5430.0000000,0.0000000,0.0000000,0.0000000,120704000.0000000
20031,36404,8677500,3820110,0.0400000,45.3541985,5173.0000000,0.0000000,0.0000000,0.0000000,121493000.0000000
20032,36405,8678000,3820110,0.0400000,21.5869999,4999.0000000,0.0000000,0.0000000,0.0000000,122385000.0000000
20033,36406,8678500,3820110,0.0400000,58.6515007,5219.0000000,0.0000000,0.0000000,0.0000000,123500000.0000000
20034,36412,8681500,3820110,0.0400000,59.2873993,5438.0000000,0.0000000,0.0000000,0.0000000,131308000.0000000
20035,36413,8682000,3820110,0.0400000,17.1464005,5366.0000000,0.0000000,0.0000000,0.0000000,131990000.0000000
20036,36414,8682500,3820110,0.0400000,27.5681000,5428.0000000,0.0000000,0.0000000,0.0000000,132851000.0000000
20037,36532,8636000,3820610,0.0165000,32.4037018,5056.0000000,0.0000000,0.0000000,0.0000000,142792000.0000000
20038,36533,8636500,3820610,0.0179275,27.5681000,4919.0000000,0.0000000,0.0000000,0.0000000,141162000.0000000
20039,36534,8637000,3820610,0.0192647,7.9372501,4883.0000000,0.0000000,0.0000000,0.0000000,139690000.0000000
20040,36535,8637500,3820610,0.0206542,21.4475994,4920.0000000,0.0000000,0.0000000,0.0000000,138226000.0000000
20041,36536,8638000,3820610,0.0221076,10.4403000,4923.0000000,0.0000000,0.0000000,0.0000000,137082000.0000000
20042,36537,8638500,3820610,0.0234483,26.5517998,5025.0000000,0.0000000,0.0000000,0.0000000,136092000.0000000
20043,36538,8639000,3820610,0.0248750,49.0000000,5236.0000000,0.0000000,0.0000000,0.0000000,135162000.0000000
20044,36539,8639500,3820610,0.0263306,35.1710014,5415.0000000,0.0000000,0.0000000,0.0000000,134319008.0000000
20045,36540,8640000,3820610,0.0277432,79.2716980,5411.0000000,0.0000000,0.0000000,0.0000000,133561000.0000000
20046,36541,8640500,3820610,0.0291321,50.7444992,5486.0000000,0.0000000,0.0000000,0.0000000,132774000.0000000
20047,36542,8641000,3820610,0.0306250,37.6562996,5437.0000000,0.0000000,0.0000000,0.0000000,132054000.0000000
20048,36543,8641500,3820610,0.0321505,21.7945004,5499.0000000,0.0000000,0.0000000,0.0000000,131309000.0000000
20049,36551,8645500,3820610,0.0399048,69.3037033,5389.0000000,0.0000000,0.0000000,0.0000000,125898000.0000000
20050,36552,8646000,3820610,0.0400000,33.7046013,5165.0000000,0.0000000,0.0000000,0.0000000,123918000.0000000
20051,36553,8646500,3820610,0.0400000,37.5765991,4982.0000000,0.0000000,0.0000000,0.0000000,121717000.0000000
20052,36554,8647000,3820610,0.0400000,31.3369007,4901.0000000,0.0000000,0.0000000,0.0000000,119484000.0000000
20053,36555,8647500,3820610,0.0400000,105.9479980,5021.0000000,0.0000000,0.0000000,0.0000000,117644000.0000000
20054,36556,8648000,3820610,0.0400000,41.0731010,5153.0000000,0.0000000,0.0000000,0.0000000,116396000.0000000
