#PolyID,X,Y,Usage,/,Topography,Habitats,Altitude,Start,Stop,,
B19_T12,218529.2502,3235978.458,-,/,-,-,-,,,202,202
B19_T12,218561.7075,3235926.616,-,/,-,-,-,,,202,202
B19_T12,218568.8,3235890.762,-,/,-,-,-,,,202,202
B19_T12,218583.8267,3235869.674,-,/,-,-,-,,,202,202
B19_T12,218591.425,3235851.335,-,/,-,-,-,,,202,202
B19_T12,218621.0361,3235816.673,-,/,-,-,-,,,202,202
B19_T12,218630.2605,3235789.852,-,/,-,-,-,,,202,202
B19_T12,218651.6783,3235763.631,-,/,-,-,-,,,202,202
B19_T12,218659.0781,3235748.477,-,/,-,-,-,,,202,202
B19_T12,218678.4841,3235723.032,-,/,-,-,-,,,202,202
B19_T12,218684.5565,3235705.652,-,/,-,-,-,,,202,202
B19_T12,218685.8525,3235688.752,-,/,-,-,-,,,202,202
B19_T12,218710.6638,3235631.111,-,/,-,-,-,,,202,202
B19_T12,218725.5295,3235572.721,-,/,-,-,-,,,202,202
B19_T12,218750.1675,3235519.939,-,/,-,-,-,,,202,202
B19_T12,218763.5691,3235504.033,-,/,-,-,-,,,202,202
B19_T12,218795.4727,3235489.168,-,/,-,-,-,,,202,202
B19_T12,218808.9915,3235475.361,-,/,-,-,-,,,202,202
B19_T12,218848.7005,3235451.181,-,/,-,-,-,,,202,202
B19_T12,218881.5926,3235420.485,-,/,-,-,-,,,202,202
B19_T12,218899.2627,3235411.606,-,/,-,-,-,,,202,202
B19_T12,218914.5242,3235407.268,-,/,-,-,-,,,202,202
B19_T12,218934.9634,3235406.811,-,/,-,-,-,,,202,202
B19_T12,218974.876,3235410.402,-,/,-,-,-,,,202,202
B19_T12,219036.8611,3235396.731,-,/,-,-,-,,,202,202
B19_T12,219070.5388,3235401.536,-,/,-,-,-,,,202,202
B19_T12,219100.8421,3235413.407,-,/,-,-,-,,,202,202
B19_T12,219144.3339,3235440.771,-,/,-,-,-,,,202,202
B19_T12,219169.7407,3235450.578,-,/,-,-,-,,,202,202
B19_T12,219204.4392,3235451.797,-,/,-,-,-,,,202,202
B19_T12,219227.1584,3235456.482,-,/,-,-,-,,,202,202
B19_T12,219243.3036,3235464.844,-,/,-,-,-,,,202,202
B19_T12,219297.4499,3235509.836,-,/,-,-,-,,,202,202
B19_T12,219317.5016,3235532.087,-,/,-,-,-,,,202,202
B19_T12,219360.3423,3235568.831,-,/,-,-,-,,,202,202
B19_T12,219382.1581,3235576.598,-,/,-,-,-,,,202,202
B19_T12,219406.5424,3235573.385,-,/,-,-,-,,,202,202
B19_T12,219458.4477,3235579.397,-,/,-,-,-,,,202,202
B19_T12,219514.5357,3235564.451,-,/,-,-,-,,,202,202
B19_T12,219547.9447,3235543.777,-,/,-,-,-,,,202,202
B19_T12,219591.6739,3235493.632,-,/,-,-,-,,,202,202
B19_T12,219600.1906,3235452.193,-,/,-,-,-,,,202,202
B19_T12,219601.5183,3235428.896,-,/,-,-,-,,,202,202
B19_T12,219618.3196,3235375.713,-,/,-,-,-,,,202,202
B19_T12,219654.017,3235315.371,-,/,-,-,-,,,202,202
B19_T12,219660.2867,3235293.672,-,/,-,-,-,,,202,202
B19_T12,219674.3883,3235272.004,-,/,-,-,-,,,202,202
B19_T12,219690.3893,3235257.254,-,/,-,-,-,,,202,202
B19_T12,219727.4133,3235237.244,-,/,-,-,-,,,202,202
B19_T12,219748.3454,3235232.276,-,/,-,-,-,,,202,202
B19_T12,219776.6315,3235204.243,-,/,-,-,-,,,202,202
B19_T12,219804.1618,3235185.946,-,/,-,-,-,,,202,202
B19_T12,219829.102,3235188.057,-,/,-,-,-,,,202,202
B19_T12,219848.4288,3235182.822,-,/,-,-,-,,,202,202
B19_T12,219862.7248,3235172.698,-,/,-,-,-,,,202,202
B19_T12,219902.9271,3235132.619,-,/,-,-,-,,,202,202
B19_T12,219936.403,3235127.213,-,/,-,-,-,,,202,202
B19_T12,219960.4811,3235157,-,/,-,-,-,,,202,202
B19_T12,219974.6287,3235165.077,-,/,-,-,-,,,202,202
B19_T12,220041.8767,3235184.273,-,/,-,-,-,,,202,202
B19_T12,220061.5651,3235192.102,-,/,-,-,-,,,202,202
B19_T12,220080.3971,3235204.593,-,/,-,-,-,,,202,202
B19_T12,220108.942,3235208.672,-,/,-,-,-,,,202,202
B19_T12,220122.1381,3235206.572,-,/,-,-,-,,,202,202
B19_T12,220160.4306,3235209.305,-,/,-,-,-,,,202,202
B19_T12,220224.5957,3235227.229,-,/,-,-,-,,,202,202
B19_T12,220260.5558,3235231.322,-,/,-,-,-,,,202,202
B19_T12,220304.4983,3235246.572,-,/,-,-,-,,,202,202
B19_T12,220334.9209,3235252.056,-,/,-,-,-,,,202,202
B19_T12,220383.7977,3235285.243,-,/,-,-,-,,,202,202
B19_T12,220404.944,3235291.67,-,/,-,-,-,,,202,202
B19_T12,220422.9422,3235303.112,-,/,-,-,-,,,202,202
B19_T12,220461.492,3235336.151,-,/,-,-,-,,,202,202
B19_T12,220489.2805,3235354.497,-,/,-,-,-,,,202,202
B19_T12,220501.6561,3235358.201,-,/,-,-,-,,,202,202
B19_T12,220535.2768,3235360.39,-,/,-,-,-,,,202,202
B19_T12,220585.3495,3235382.511,-,/,-,-,-,,,202,202
B19_T12,220653.7986,3235396.576,-,/,-,-,-,,,202,202
B19_T12,220701.6466,3235410.142,-,/,-,-,-,,,202,202
B19_T12,220788.1205,3235403.802,-,/,-,-,-,,,202,202
B19_T12,220820.4968,3235417.813,-,/,-,-,-,,,202,202
B19_T12,220862.8199,3235430.297,-,/,-,-,-,,,202,202
B19_T12,220941.6619,3235438.428,-,/,-,-,-,,,202,202
B19_T12,220988.0483,3235428.961,-,/,-,-,-,,,202,202
B19_T12,220995.6393,3235431.69,-,/,-,-,-,,,202,202
B20_T1,226484.7707,3181068.144,1804.61,/,Valley bottom ,"Grassland, Scrubland",3805,CHANGE,,203,203
B20_T1,226466.0749,3180966.055,-,/,-,-,-,CHANGE,,203,203
B20_T1,226482.8299,3180921.717,-,/,-,-,-,,,203,203
B20_T1,226502.0258,3180887.193,-,/,-,-,-,,,203,203
B20_T1,226499.1289,3180874.803,-,/,-,-,-,,,203,203
B20_T1,226493.6973,3180865.429,-,/,-,-,-,,,203,203
B20_T1,226465.0288,3180855.281,-,/,-,-,-,,,203,203
B20_T1,226457.2136,3180849.396,-,/,-,-,-,,,203,203
B20_T1,226443.6592,3180834.934,-,/,-,-,-,,,203,203
B20_T1,226443.2351,3180824.809,-,/,-,-,-,,,203,203
B20_T1,226433.2769,3180804.985,-,/,-,-,-,,,203,203
B20_T1,226430.1245,3180789.645,-,/,-,-,-,,,203,203
B20_T1,226392.7985,3180767.784,-,/,-,-,-,,,203,203
B20_T1,226386.9159,3180756.701,-,/,-,-,-,,,203,203
B20_T1,226388.3317,3180746.859,-,/,-,-,-,,,203,203
B20_T1,226376.1482,3180715.062,-,/,-,-,-,,,203,203
B20_T1,226374.0011,3180689.135,-,/,-,-,-,,,203,203
B20_T1,226352.3989,3180668.957,-,/,-,-,-,,,203,203
B20_T1,226339.5379,3180666.061,-,/,-,-,-,,,203,203
B20_T1,226332.7347,3180658.699,-,/,-,-,-,,,203,203
B20_T1,226330.5959,3180640.936,-,/,-,-,-,,,203,203
B20_T1,226322.6526,3180626.22,-,/,-,-,-,,,203,203
B20_T1,226319.4354,3180609.3,-,/,-,-,-,,,203,203
B20_T1,226311.0584,3180594.956,-,/,-,-,-,,,203,203
B20_T1,226314.0611,3180578.718,-,/,-,-,-,,,203,203
B20_T1,226312.6839,3180545.252,-,/,-,-,-,,,203,203
B20_T1,226298.5339,3180519.971,-,/,-,-,-,,,203,203
B20_T1,226293.0032,3180501.907,-,/,-,-,-,,,203,203
B20_T1,226291.8572,3180483.497,-,/,-,-,-,,,203,203
B20_T1,226281.2651,3180445.721,-,/,-,-,-,,,203,203
B20_T1,226283.0122,3180430.451,-,/,-,-,-,,,203,203
B20_T1,226288.9998,3180412.887,-,/,-,-,-,,,203,203
B20_T1,226348.2023,3180338.214,-,/,-,-,-,,,203,203
B20_T1,226356.6724,3180298.772,-,/,-,-,-,,,203,203
B20_T1,226344.2053,3180269.658,-,/,-,-,-,,,203,203
B20_T1,226324.0182,3180244.165,-,/,-,-,-,,,203,203
B20_T1,226255.5283,3180087.78,-,/,-,-,-,,,203,203
B20_T1,226250.7055,3180067.765,-,/,-,-,-,,,203,203
B20_T1,226256.2217,3180041.649,-,/,-,-,-,,,203,203
B20_T1,226250.3414,3180021.622,-,/,-,-,-,,,203,203
B20_T1,226257.6145,3179976.815,-,/,-,-,-,,,203,203
B20_T1,226226.8656,3179970.277,-,/,-,-,-,,,203,203
B20_T1,226169.4676,3179997.697,-,/,-,-,-,,,203,203
B20_T1,226150.3466,3179999.2,-,/,-,-,-,,,203,203
B20_T1,226126.2963,3180012.166,-,/,-,-,-,,,203,203
B20_T1,226057.8223,3180026.161,-,/,-,-,-,,,203,203
B20_T1,225998.3401,3180021.649,-,/,-,-,-,,,203,203
B20_T1,225977.9289,3180016.429,-,/,-,-,-,,,203,203
B20_T1,225946.4864,3180001.201,-,/,-,-,-,,,203,203
B20_T1,225925.6664,3179996.413,-,/,-,-,-,,,203,203
B20_T1,225885.988,3179961.453,-,/,-,-,-,,,203,203
B20_T1,225850.4475,3179865.275,-,/,-,-,-,,,203,203
B20_T1,225829.6289,3179841.093,-,/,-,-,-,,,203,203
B20_T1,225824.6399,3179815.589,-,/,-,-,-,,,203,203
B20_T1,226288.9999,3180412.887,-,/,-,-,-,,,203,203
B20_T1,226348.2023,3180338.214,-,/,-,-,-,,,203,203
B20_T1,226257.6146,3179976.815,-,/,-,-,-,,,203,203
B20_T1,226356.6724,3180298.772,-,/,-,-,-,,,203,203
B20_T10,224927.4803,3185430.227,1276.39,/,Livestock trail_Open,"Grassland, Scrubland",4688,CHANGE,,204,204
B20_T10,224933.6073,3185439.537,-,/,-,-,-,CHANGE,,204,204
B20_T10,224937.8806,3185459.472,-,/,-,-,-,,,204,204
B20_T10,224945.3651,3185474.217,-,/,-,-,-,,,204,204
B20_T10,224957.5818,3185541.771,-,/,-,-,-,,,204,204
B20_T10,225011.7527,3185613.259,-,/,-,-,-,,,204,204
B20_T10,225007.7789,3185622.92,-,/,-,-,-,,,204,204
B20_T10,224979.372,3185651.41,-,/,-,-,-,,,204,204
B20_T10,224907.2852,3185653.945,-,/,-,-,-,,,204,204
B20_T10,224849.6976,3185647.462,-,/,-,-,-,,,204,204
B20_T10,224813.1851,3185638.444,-,/,-,-,-,,,204,204
B20_T10,224804.1083,3185650.885,-,/,-,-,-,,,204,204
B20_T10,224838.1224,3185713.184,-,/,-,-,-,,,204,204
B20_T10,224860.7295,3185773.562,-,/,-,-,-,,,204,204
B20_T10,224872.3997,3185818.722,-,/,-,-,-,,,204,204
B20_T10,224893.2778,3185869.084,-,/,-,-,-,,,204,204
B20_T10,224897.4055,3185888.409,-,/,-,-,-,,,204,204
B20_T10,224905.3308,3185893.065,-,/,-,-,-,,,204,204
B20_T10,224928.9352,3185895.992,-,/,-,-,-,,,204,204
B20_T10,224957.2373,3185914.642,-,/,-,-,-,,,204,204
B20_T10,224972.6284,3185939.836,-,/,-,-,-,,,204,204
B20_T10,224997.2754,3185947.359,-,/,-,-,-,,,204,204
B20_T10,225004.4099,3185965.674,-,/,-,-,-,,,204,204
B20_T10,225003.729,3185984.313,-,/,-,-,-,,,204,204
B20_T10,225016.0306,3185999.083,-,/,-,-,-,,,204,204
B20_T10,225022.494,3186031.61,-,/,-,-,-,,,204,204
B20_T10,225028.6638,3186041.357,-,/,-,-,-,,,204,204
B20_T10,225043.3612,3186049.72,-,/,-,-,-,,,204,204
B20_T10,225048.1329,3186078.959,-,/,-,-,-,,,204,204
B20_T10,225044.3175,3186118.824,-,/,-,-,-,,,204,204
B20_T10,225029.8717,3186146.333,-,/,-,-,-,,,204,204
B20_T10,225028.5781,3186188.908,-,/,-,-,-,,,204,204
B20_T10,225046.0043,3186198.343,-,/,-,-,-,,,204,204
B20_T10,225064.8894,3186191.47,-,/,-,-,-,,,204,204
B20_T10,225079.3414,3186177.144,-,/,-,-,-,,,204,204
B20_T10,225096.0563,3186167.972,-,/,-,-,-,,,204,204
B20_T10,225110.4898,3186169.006,-,/,-,-,-,,,204,204
B20_T10,225145.4781,3186156.345,-,/,-,-,-,,,204,204
B20_T10,225158.3906,3186167.463,-,/,-,-,-,,,204,204
B20_T10,225165.2433,3186210.571,-,/,-,-,-,,,204,204
B20_T10,225177.3008,3186230.852,-,/,-,-,-,,,204,204
B20_T2,225984.279,3183927.536,2358.63,/,Livestock trail_Cliff,"Grassland, Scrubland",4525,CHANGE,,205,205
B20_T2,225996.3781,3183893.203,-,/,-,-,-,CHANGE,,205,205
B20_T2,225995.5126,3183862.366,-,/,-,-,-,,,205,205
B20_T2,225997.9137,3183852.306,-,/,-,-,-,,,205,205
B20_T2,225990.6414,3183842.018,-,/,-,-,-,,,205,205
B20_T2,226000.0001,3183808.745,-,/,-,-,-,,,205,205
B20_T2,225997.4224,3183793.242,-,/,-,-,-,,,205,205
B20_T2,226001.1656,3183768.172,-,/,-,-,-,,,205,205
B20_T2,225993.8365,3183744.702,-,/,-,-,-,,,205,205
B20_T2,225993.2639,3183704.431,-,/,-,-,-,,,205,205
B20_T2,225978.2604,3183642.158,-,/,-,-,-,,,205,205
B20_T2,225980.6994,3183633.008,-,/,-,-,-,,,205,205
B20_T2,225978.4494,3183614.726,-,/,-,-,-,,,205,205
B20_T2,225995.025,3183570.955,-,/,-,-,-,,,205,205
B20_T2,225974.0171,3183514.299,-,/,-,-,-,,,205,205
B20_T2,225976.1666,3183502.255,-,/,-,-,-,,,205,205
B20_T2,226023.4901,3183504.273,-,/,-,-,-,,,205,205
B20_T2,226035.6716,3183489.584,-,/,-,-,-,,,205,205
B20_T2,226040.2602,3183418.333,-,/,-,-,-,,,205,205
B20_T2,226053.7016,3183387.568,-,/,-,-,-,,,205,205
B20_T2,226063.614,3183353.074,-,/,-,-,-,,,205,205
B20_T2,226081.2571,3183326.756,-,/,-,-,-,,,205,205
B20_T2,226067.9173,3183294.39,-,/,-,-,-,,,205,205
B20_T2,226052.532,3183275.359,-,/,-,-,-,,,205,205
B20_T2,226045.6169,3183253.469,-,/,-,-,-,,,205,205
B20_T2,226050.0166,3183236.769,-,/,-,-,-,,,205,205
B20_T2,226048.0668,3183190.887,-,/,-,-,-,,,205,205
B20_T2,226050.441,3183147.692,-,/,-,-,-,,,205,205
B20_T2,226054.5635,3183132.784,-,/,-,-,-,,,205,205
B20_T2,226076.5318,3183110.576,-,/,-,-,-,,,205,205
B20_T2,226085.9991,3183093.692,-,/,-,-,-,,,205,205
B20_T2,226103.6244,3183079.461,-,/,-,-,-,,,205,205
B20_T2,226124.4282,3183045.38,-,/,-,-,-,,,205,205
B20_T2,226143.567,3183027.218,-,/,-,-,-,,,205,205
B20_T2,226154.0228,3183000.809,-,/,-,-,-,,,205,205
B20_T2,226160.5464,3182992.864,-,/,-,-,-,,,205,205
B20_T2,226184.8956,3182976.058,-,/,-,-,-,,,205,205
B20_T2,226209.4009,3182947.431,-,/,-,-,-,,,205,205
B20_T2,226235.7222,3182948.252,-,/,-,-,-,,,205,205
B20_T2,226253.8493,3182924.694,-,/,-,-,-,,,205,205
B20_T2,226258.6107,3182899.321,-,/,-,-,-,,,205,205
B20_T2,226251.7779,3182880.218,-,/,-,-,-,,,205,205
B20_T2,226247.3651,3182844.881,-,/,-,-,-,,,205,205
B20_T2,226252.5801,3182815.806,-,/,-,-,-,,,205,205
B20_T2,226268.9686,3182785.214,-,/,-,-,-,,,205,205
B20_T2,226261.9154,3182738.652,-,/,-,-,-,,,205,205
B20_T2,226265.5248,3182722.12,-,/,-,-,-,,,205,205
B20_T2,226258.1783,3182682.938,-,/,-,-,-,,,205,205
B20_T2,226261.0297,3182666.926,-,/,-,-,-,,,205,205
B20_T2,226278.8949,3182631.873,-,/,-,-,-,,,205,205
B20_T2,226306.7487,3182617.002,-,/,-,-,-,,,205,205
B20_T2,226317.5092,3182604.894,-,/,-,-,-,,,205,205
B20_T2,226344.8082,3182599.176,-,/,-,-,-,,,205,205
B20_T2,226350.4831,3182594.152,-,/,-,-,-,,,205,205
B20_T2,226352.5628,3182585.382,-,/,-,-,-,,,205,205
B20_T2,226345.6397,3182561.047,-,/,-,-,-,,,205,205
B20_T2,226332.5866,3182543.289,-,/,-,-,-,,,205,205
B20_T2,226314.3072,3182494.268,-,/,-,-,-,,,205,205
B20_T2,226309.6906,3182468.019,-,/,-,-,-,,,205,205
B20_T2,226324.5872,3182431.102,-,/,-,-,-,,,205,205
B20_T2,226327.8191,3182412.097,-,/,-,-,-,,,205,205
B20_T2,226369.1226,3182340.577,-,/,-,-,-,,,205,205
B20_T2,226371.4157,3182325.202,-,/,-,-,-,,,205,205
B20_T2,226384.9733,3182303.452,-,/,-,-,-,,,205,205
B20_T2,226403.8865,3182231.047,-,/,-,-,-,,,205,205
B20_T2,226409.9515,3182156.564,-,/,-,-,-,,,205,205
B20_T2,226433.9263,3182102.847,-,/,-,-,-,,,205,205
B20_T2,226427.1753,3182049.947,-,/,-,-,-,,,205,205
B20_T2,226428.2379,3181989.918,-,/,-,-,-,,,205,205
B20_T2,226431.7093,3181976.55,-,/,-,-,-,,,205,205
B20_T2,226432.6905,3181929.084,-,/,-,-,-,,,205,205
B20_T2,226444.7128,3181868.155,-,/,-,-,-,,,205,205
B20_T2,226448.0915,3181865.128,-,/,-,-,-,,,205,205
B20_T2,226448.9786,3181850.085,-,/,-,-,-,,,205,205
B20_T3,224760.2883,3185331.978,1462.68,/,Valley bottom ,"Barren, Sand, Gravel",4253,CHANGE,,206,206
B20_T3,224764.1057,3185192.29,-,/,-,-,-,CHANGE,,206,206
B20_T3,224816.8795,3185057.2,-,/,-,-,-,,,206,206
B20_T3,224930.653,3184919.031,-,/,-,-,-,,,206,206
B20_T3,225016.3114,3184773.642,-,/,-,-,-,,,206,206
B20_T3,225134.7092,3184663.746,-,/,-,-,-,,,206,206
B20_T3,225157.7626,3184522.85,-,/,-,-,-,,,206,206
B20_T3,225116.2466,3184500.465,-,/,-,-,-,,,206,206
B20_T3,225098.4335,3184478.22,-,/,-,-,-,,,206,206
B20_T3,225081.2298,3184472.035,-,/,-,-,-,,,206,206
B20_T3,225034.9668,3184316.797,-,/,-,-,-,,,206,206
B20_T3,225154.7491,3184117.563,-,/,-,-,-,,,206,206
B20_T3,225186.6382,3184097.889,-,/,-,-,-,,,206,206
B20_T3,225081.2298,3184472.035,-,/,-,-,-,,,206,206
B20_T4,224338.6731,3185678.695,1535.34,/,Valley bottom ,"Barren, Sand, Gravel",4361,CHANGE,,207,207
B20_T4,224386.4676,3185753.698,-,/,-,-,-,CHANGE,,207,207
B20_T4,224403.7036,3185768.89,-,/,-,-,-,,,207,207
B20_T4,224406.1426,3185784.331,-,/,-,-,-,,,207,207
B20_T4,224399.4288,3185821.764,-,/,-,-,-,,,207,207
B20_T4,224351.9124,3185878.918,-,/,-,-,-,,,207,207
B20_T4,224351.407,3185893.173,-,/,-,-,-,,,207,207
B20_T4,224356.5465,3185903.316,-,/,-,-,-,,,207,207
B20_T4,224358.9341,3185919.353,-,/,-,-,-,,,207,207
B20_T4,224359.2416,3185929.545,-,/,-,-,-,,,207,207
B20_T4,224354.7157,3185939.387,-,/,-,-,-,,,207,207
B20_T4,224344.7959,3185957.353,-,/,-,-,-,,,207,207
B20_T4,224324.5996,3185969.974,-,/,-,-,-,,,207,207
B20_T4,224309.2809,3185991.369,-,/,-,-,-,,,207,207
B20_T4,224303.4578,3186043.87,-,/,-,-,-,,,207,207
B20_T4,224302.6414,3186086.082,-,/,-,-,-,,,207,207
B20_T4,224319.3631,3186183.141,-,/,-,-,-,,,207,207
B20_T4,224312.3082,3186195.134,-,/,-,-,-,,,207,207
B20_T4,224302.4596,3186201.254,-,/,-,-,-,,,207,207
B20_T4,224294.075,3186216.933,-,/,-,-,-,,,207,207
B20_T4,224286.0915,3186223.975,-,/,-,-,-,,,207,207
B20_T4,224273.1962,3186222.868,-,/,-,-,-,,,207,207
B20_T4,224261.8183,3186231.506,-,/,-,-,-,,,207,207
B20_T4,224248.7987,3186276.563,-,/,-,-,-,,,207,207
B20_T4,224223.8252,3186306.341,-,/,-,-,-,,,207,207
B20_T4,224207.9006,3186315.645,-,/,-,-,-,,,207,207
B20_T4,224202.2514,3186326.462,-,/,-,-,-,,,207,207
B20_T4,224191.865,3186335.458,-,/,-,-,-,,,207,207
B20_T4,224174.8308,3186341.152,-,/,-,-,-,,,207,207
B20_T4,224126.5324,3186376.626,-,/,-,-,-,,,207,207
B20_T4,224092.2118,3186383.262,-,/,-,-,-,,,207,207
B20_T4,224035.6898,3186426.332,-,/,-,-,-,,,207,207
B20_T4,224032.4464,3186447.031,-,/,-,-,-,,,207,207
B20_T4,224021.2277,3186469.24,-,/,-,-,-,,,207,207
B20_T4,224009.3495,3186520.565,-,/,-,-,-,,,207,207
B20_T4,224011.8166,3186553.708,-,/,-,-,-,,,207,207
B20_T4,224010.0558,3186558.891,-,/,-,-,-,,,207,207
B20_T4,223996.5511,3186565.907,-,/,-,-,-,,,207,207
B20_T4,223987.073,3186582.765,-,/,-,-,-,,,207,207
B20_T4,223990.9538,3186603.016,-,/,-,-,-,,,207,207
B20_T4,223981.4115,3186624.404,-,/,-,-,-,,,207,207
B20_T4,223974.5749,3186629.02,-,/,-,-,-,,,207,207
B20_T4,223969.8586,3186638.401,-,/,-,-,-,,,207,207
B20_T4,223963.0353,3186641.855,-,/,-,-,-,,,207,207
B20_T4,223942.4182,3186642.224,-,/,-,-,-,,,207,207
B20_T4,223923.9382,3186623.957,-,/,-,-,-,,,207,207
B20_T4,223911.9996,3186598.998,-,/,-,-,-,,,207,207
B20_T4,223907.8427,3186542.737,-,/,-,-,-,,,207,207
B20_T4,223924.0575,3186483.255,-,/,-,-,-,,,207,207
B20_T4,223930.1935,3186481.901,-,/,-,-,-,,,207,207
B20_T4,223932.0633,3186497.151,-,/,-,-,-,,,207,207
B20_T4,223927.4171,3186547.335,-,/,-,-,-,,,207,207
B20_T4,223930.1559,3186584.016,-,/,-,-,-,,,207,207
B20_T4,223940.3314,3186611.992,-,/,-,-,-,,,207,207
B20_T4,223942.4183,3186642.224,-,/,-,-,-,,,207,207
B20_T5,225192.5796,3186249.726,724.81,/,Ridgeline,"Grassland, Scrubland",4947,CHANGE,,208,208
B20_T5,225230.8628,3186240.363,-,/,-,-,-,CHANGE,,208,208
B20_T5,225264.2656,3186238.101,-,/,-,-,-,,,208,208
B20_T5,225279.5679,3186232.857,-,/,-,-,-,,,208,208
B20_T5,225301.612,3186231.155,-,/,-,-,-,,,208,208
B20_T5,225324.9343,3186223.23,-,/,-,-,-,,,208,208
B20_T5,225353.8158,3186207.913,-,/,-,-,-,,,208,208
B20_T5,225371.1676,3186192.413,-,/,-,-,-,,,208,208
B20_T5,225402.8758,3186172.957,-,/,-,-,-,,,208,208
B20_T5,225432.6524,3186163.616,-,/,-,-,-,,,208,208
B20_T5,225448.8771,3186149.983,-,/,-,-,-,,,208,208
B20_T5,225464.6639,3186128.57,-,/,-,-,-,,,208,208
B20_T5,225488.0436,3186115.438,-,/,-,-,-,,,208,208
B20_T5,225510.652,3186107.103,-,/,-,-,-,,,208,208
B20_T5,225550.6477,3186098.962,-,/,-,-,-,,,208,208
B20_T5,225571.3088,3186084.137,-,/,-,-,-,,,208,208
B20_T5,225587.0893,3186061.748,-,/,-,-,-,,,208,208
B20_T5,225614.756,3186054.27,-,/,-,-,-,,,208,208
B20_T5,225640.2762,3186060.649,-,/,-,-,-,,,208,208
B20_T5,225640.2092,3186060.585,-,/,-,-,-,,,208,208
B20_T5,225640.2762,3186060.649,-,/,-,-,-,,,208,208
B20_T5,225655.4543,3186073.437,-,/,-,-,-,,,208,208
B20_T5,225668.9408,3186079.115,-,/,-,-,-,,,208,208
B20_T5,225710.8115,3186071.627,-,/,-,-,-,,,208,208
B20_T5,225757.0685,3186078.865,-,/,-,-,-,,,208,208
B20_T5,225776.2383,3186066.781,-,/,-,-,-,,,208,208
B20_T5,225797.6685,3186042.539,-,/,-,-,-,,,208,208
B20_T5,225829.2294,3186020.701,-,/,-,-,-,,,208,208
B20_T6,225733.8222,3186224.647,1998.2,/,Livestock trail_Open,"Grassland, Scrubland",4909,CHANGE,,209,209
B20_T6,225751.9172,3186187.188,-,/,-,-,-,CHANGE,,209,209
B20_T6,225775.3505,3186151.809,-,/,-,-,-,,,209,209
B20_T6,225796.252,3186129.177,-,/,-,-,-,,,209,209
B20_T6,225816.4584,3186113.956,-,/,-,-,-,,,209,209
B20_T6,225825.7546,3186112.279,-,/,-,-,-,,,209,209
B20_T6,225849.8554,3186098.883,-,/,-,-,-,,,209,209
B20_T6,225863.068,3186085.269,-,/,-,-,-,,,209,209
B20_T6,225917.0838,3186050.477,-,/,-,-,-,,,209,209
B20_T6,225955.9701,3185894.647,-,/,-,-,-,,,209,209
B20_T6,225987.3578,3185840.707,-,/,-,-,-,,,209,209
B20_T6,226016.6611,3185815.071,-,/,-,-,-,,,209,209
B20_T6,226049.3723,3185746.717,-,/,-,-,-,,,209,209
B20_T6,226053.8319,3185715.252,-,/,-,-,-,,,209,209
B20_T6,226047.789,3185694.876,-,/,-,-,-,,,209,209
B20_T6,226052.713,3185608.778,-,/,-,-,-,,,209,209
B20_T6,226062.4386,3185562.313,-,/,-,-,-,,,209,209
B20_T6,226062.1811,3185525.344,-,/,-,-,-,,,209,209
B20_T6,226078.6193,3185459.215,-,/,-,-,-,,,209,209
B20_T6,226076.4178,3185442.29,-,/,-,-,-,,,209,209
B20_T6,226069.0261,3185427.245,-,/,-,-,-,,,209,209
B20_T6,226053.9466,3185414.482,-,/,-,-,-,,,209,209
B20_T6,226036.7237,3185391.078,-,/,-,-,-,,,209,209
B20_T6,226001.2675,3185371.59,-,/,-,-,-,,,209,209
B20_T6,225989.0731,3185352.298,-,/,-,-,-,,,209,209
B20_T6,225956.1069,3185339.752,-,/,-,-,-,,,209,209
B20_T6,225948.909,3185331.889,-,/,-,-,-,,,209,209
B20_T6,225922.4807,3185317.981,-,/,-,-,-,,,209,209
B20_T6,225886.5405,3185310.638,-,/,-,-,-,,,209,209
B20_T6,225842.3671,3185251.23,-,/,-,-,-,,,209,209
B20_T6,225837.8884,3185239.184,-,/,-,-,-,,,209,209
B20_T6,225792.3398,3185205.868,-,/,-,-,-,,,209,209
B20_T6,225779.3822,3185181.685,-,/,-,-,-,,,209,209
B20_T6,225766.8835,3185166.184,-,/,-,-,-,,,209,209
B20_T6,225752.2551,3185128.485,-,/,-,-,-,,,209,209
B20_T6,225751.5659,3185116.991,-,/,-,-,-,,,209,209
B20_T6,225739.5535,3185099.535,-,/,-,-,-,,,209,209
B20_T6,225725.7104,3185088.166,-,/,-,-,-,,,209,209
B20_T6,225720.1987,3185071.933,-,/,-,-,-,,,209,209
B20_T6,225707.2605,3185053.783,-,/,-,-,-,,,209,209
B20_T6,225691.1922,3185014.1,-,/,-,-,-,,,209,209
B20_T6,225679.5724,3185005.644,-,/,-,-,-,,,209,209
B20_T6,225645.2766,3184958.713,-,/,-,-,-,,,209,209
B20_T6,225566.7725,3184886.393,-,/,-,-,-,,,209,209
B20_T6,225556.2139,3184865.649,-,/,-,-,-,,,209,209
B20_T6,225522.1734,3184822.272,-,/,-,-,-,,,209,209
B20_T6,225498.5983,3184805.062,-,/,-,-,-,,,209,209
B20_T6,225472.2253,3184772.075,-,/,-,-,-,,,209,209
B20_T6,225469.633,3184764.996,-,/,-,-,-,,,209,209
B20_T6,225457.3709,3184753.646,-,/,-,-,-,,,209,209
